np_tag_id,record_id,table_id,title,description
3416,4212,1,"RURAL",""
3417,4213,1,"URBAN",""
3418,4214,1,"6.2.1",""
3419,4215,1,"SH_SAN_DEFECT",""
3420,4216,1,"RURAL",""
3421,4217,1,"URBAN",""
3422,4218,1,"SH_SAN_HNDWSH",""
3423,4220,1,"RURAL",""
3424,4221,1,"URBAN",""
3425,4222,1,"SH_SAN_SAFE",""
3426,4224,1,"RURAL",""
3427,4225,1,"URBAN",""
3428,4226,1,"6.4.1",""
3429,4227,1,"ER_H2O_WUEYST",""
3430,4228,1,"INDUSTRIES",""
3431,4229,1,"ISIC4_A01_A0210_A0322",""
3432,4230,1,"ISIC4_GTT",""
3433,4231,1,"2010",""
3434,4232,1,"1.1.1",""
3435,4233,1,"SI_POV_DAY1",""
3436,4234,1,"ChildALLAREABOTHSEX",""
3437,4235,1,"ElderlyALLAREABOTHSEX",""
3438,4236,1,"ALLAREABOTHSEX",""
3439,4237,1,"ALLAREAFEMALE",""
3440,4238,1,"ALLAREAMALE",""
3441,4239,1,"RURALBOTHSEX",""
3442,4240,1,"URBANBOTHSEX",""
3443,4241,1,"SI_POV_EMP1",""
3444,4243,1,"AdultFEMALE",""
3445,4244,1,"AdultMALE",""
3446,4245,1,"Young AdultBOTHSEX",""
3447,4246,1,"Young AdultFEMALE",""
3448,4247,1,"Young AdultMALE",""
3449,4248,1,"1.4.1",""
3450,4249,1,"SP_ACS_BSRVH2O",""
3451,4250,1,"RURAL",""
3452,4251,1,"URBAN",""
3453,4252,1,"SP_ACS_BSRVSAN",""
3454,4254,1,"RURAL",""
3455,4255,1,"URBAN",""
3456,4256,1,"13.1.1",""
3457,4257,1,"VC_DSR_AFFCT",""
3458,4258,1,"VC_DSR_DAFF",""
3459,4260,1,"VC_DSR_IJILN",""
3460,4262,1,"VC_DSR_MISS",""
3461,4264,1,"VC_DSR_MMHN",""
3462,4266,1,"VC_DSR_MORT",""
3463,4268,1,"VC_DSR_MTMP",""
3464,4270,1,"VC_DSR_PDAN",""
3465,4272,1,"VC_DSR_PDLN",""
3466,4274,1,"VC_DSR_PDYN",""
3467,4276,1,"13.1.2",""
3468,4277,1,"SG_DSR_LGRGSR",""
3469,4278,1,"17.1.1",""
3470,4279,1,"GR_G14_GDP",""
3471,4280,1,"GR_G14_XDC",""
3472,4282,1,"17.1.2",""
3473,4283,1,"GC_GOB_TAXD",""
3474,4284,1,"6.1.1",""
3475,4285,1,"SH_H2O_SAFE",""
3476,4286,1,"RURAL",""
3477,4287,1,"URBAN",""
3478,4288,1,"6.2.1",""
3479,4289,1,"SH_SAN_DEFECT",""
3480,4290,1,"RURAL",""
3481,4291,1,"URBAN",""
3482,4292,1,"SH_SAN_HNDWSH",""
3483,4294,1,"RURAL",""
3484,4295,1,"URBAN",""
3485,4296,1,"SH_SAN_SAFE",""
3486,4298,1,"RURAL",""
3487,4299,1,"URBAN",""
3488,4300,1,"6.4.1",""
3489,4301,1,"ER_H2O_WUEYST",""
3490,4302,1,"INDUSTRIES",""
3491,4303,1,"ISIC4_A01_A0210_A0322",""
3492,4304,1,"ISIC4_GTT",""
3493,4305,1,"2015",""
3494,4306,1,"1.1.1",""
3495,4307,1,"SI_POV_DAY1",""
3496,4308,1,"ChildALLAREABOTHSEX",""
3497,4309,1,"ElderlyALLAREABOTHSEX",""
3498,4310,1,"ALLAREABOTHSEX",""
3499,4311,1,"ALLAREAFEMALE",""
3500,4312,1,"ALLAREAMALE",""
3501,4313,1,"RURALBOTHSEX",""
3502,4314,1,"URBANBOTHSEX",""
3503,4315,1,"SI_POV_EMP1",""
3504,4317,1,"AdultFEMALE",""
3505,4318,1,"AdultMALE",""
3506,4319,1,"Young AdultBOTHSEX",""
3507,4320,1,"Young AdultFEMALE",""
3508,4321,1,"Young AdultMALE",""
3509,4322,1,"1.4.1",""
3510,4323,1,"SP_ACS_BSRVH2O",""
3511,4324,1,"RURAL",""
3512,4325,1,"URBAN",""
3513,4326,1,"SP_ACS_BSRVSAN",""
3514,4328,1,"RURAL",""
3515,4329,1,"URBAN",""
3516,4330,1,"13.1.1",""
3517,4331,1,"VC_DSR_AFFCT",""
3518,4332,1,"VC_DSR_DAFF",""
3519,4334,1,"VC_DSR_IJILN",""
3520,4336,1,"VC_DSR_MISS",""
3521,4338,1,"VC_DSR_MMHN",""
3522,4340,1,"VC_DSR_MORT",""
3523,4342,1,"VC_DSR_MTMP",""
3524,4344,1,"VC_DSR_PDAN",""
3525,4346,1,"VC_DSR_PDLN",""
3526,4348,1,"VC_DSR_PDYN",""
3527,4350,1,"13.1.2",""
3528,4351,1,"SG_DSR_LGRGSR",""
3529,4352,1,"17.1.1",""
3530,4353,1,"GR_G14_GDP",""
3531,4354,1,"GR_G14_XDC",""
3532,4356,1,"17.1.2",""
3533,4357,1,"GC_GOB_TAXD",""
3534,4358,1,"6.1.1",""
3535,4359,1,"SH_H2O_SAFE",""
3536,4360,1,"RURAL",""
3537,4361,1,"URBAN",""
3538,4362,1,"6.2.1",""
3539,4363,1,"SH_SAN_DEFECT",""
3540,4364,1,"RURAL",""
3541,4365,1,"URBAN",""
3542,4366,1,"SH_SAN_HNDWSH",""
3543,4368,1,"RURAL",""
3544,4369,1,"URBAN",""
3545,4370,1,"SH_SAN_SAFE",""
3546,4372,1,"RURAL",""
3547,4373,1,"URBAN",""
3548,4374,1,"6.4.1",""
3549,4375,1,"ER_H2O_WUEYST",""
3550,4376,1,"INDUSTRIES",""
3551,4377,1,"ISIC4_A01_A0210_A0322",""
3552,4378,1,"ISIC4_GTT",""
3553,4379,1,"2020",""
3554,4380,1,"1.1.1",""
3555,4381,1,"SI_POV_DAY1",""
3556,4382,1,"ChildALLAREABOTHSEX",""
3557,4383,1,"ElderlyALLAREABOTHSEX",""
3558,4384,1,"ALLAREABOTHSEX",""
3559,4385,1,"ALLAREAFEMALE",""
3560,4386,1,"ALLAREAMALE",""
3561,4387,1,"RURALBOTHSEX",""
3562,4388,1,"URBANBOTHSEX",""
3563,4389,1,"SI_POV_EMP1",""
3564,4391,1,"AdultFEMALE",""
3565,4392,1,"AdultMALE",""
3566,4393,1,"Young AdultBOTHSEX",""
3567,4394,1,"Young AdultFEMALE",""
3568,4395,1,"Young AdultMALE",""
3569,4396,1,"1.4.1",""
3570,4397,1,"SP_ACS_BSRVH2O",""
3571,4398,1,"RURAL",""
3572,4399,1,"URBAN",""
3573,4400,1,"SP_ACS_BSRVSAN",""
3574,4402,1,"RURAL",""
3575,4403,1,"URBAN",""
3576,4404,1,"13.1.1",""
3577,4405,1,"VC_DSR_AFFCT",""
3578,4406,1,"VC_DSR_DAFF",""
3579,4408,1,"VC_DSR_IJILN",""
3580,4410,1,"VC_DSR_MISS",""
3581,4412,1,"VC_DSR_MMHN",""
3582,4414,1,"VC_DSR_MORT",""
3583,4416,1,"VC_DSR_MTMP",""
3584,4418,1,"VC_DSR_PDAN",""
3585,4420,1,"VC_DSR_PDLN",""
3586,4422,1,"VC_DSR_PDYN",""
3587,4424,1,"13.1.2",""
3588,4425,1,"SG_DSR_LGRGSR",""
3589,4426,1,"17.1.1",""
3590,4427,1,"GR_G14_GDP",""
3591,4428,1,"GR_G14_XDC",""
3592,4430,1,"17.1.2",""
3593,4431,1,"GC_GOB_TAXD",""
3594,4432,1,"6.1.1",""
3595,4433,1,"SH_H2O_SAFE",""
3596,4434,1,"RURAL",""
3597,4435,1,"URBAN",""
3598,4436,1,"6.2.1",""
3599,4437,1,"SH_SAN_DEFECT",""
3600,4438,1,"RURAL",""
3601,4439,1,"URBAN",""
3602,4440,1,"SH_SAN_HNDWSH",""
3603,4442,1,"RURAL",""
3604,4443,1,"URBAN",""
3605,4444,1,"SH_SAN_SAFE",""
3606,4446,1,"RURAL",""
3607,4447,1,"URBAN",""
3608,4448,1,"6.4.1",""
3609,4449,1,"ER_H2O_WUEYST",""
3610,4450,1,"INDUSTRIES",""
3611,4451,1,"ISIC4_A01_A0210_A0322",""
3612,4452,1,"ISIC4_GTT",""
3613,4453,1,"Bahrain",""
3614,4454,1,"2000",""
3615,4455,1,"1.1.1",""
3616,4456,1,"SI_POV_DAY1",""
3617,4457,1,"ChildALLAREABOTHSEX",""
3618,4458,1,"ElderlyALLAREABOTHSEX",""
3619,4459,1,"ALLAREABOTHSEX",""
3620,4460,1,"ALLAREAFEMALE",""
3621,4461,1,"ALLAREAMALE",""
3622,4462,1,"RURALBOTHSEX",""
3623,4463,1,"URBANBOTHSEX",""
3624,4464,1,"SI_POV_EMP1",""
3625,4466,1,"AdultFEMALE",""
3626,4467,1,"AdultMALE",""
3627,4468,1,"Young AdultBOTHSEX",""
3628,4469,1,"Young AdultFEMALE",""
3629,4470,1,"Young AdultMALE",""
3630,4471,1,"1.4.1",""
3631,4472,1,"SP_ACS_BSRVH2O",""
3632,4473,1,"RURAL",""
3633,4474,1,"URBAN",""
3634,4475,1,"SP_ACS_BSRVSAN",""
3635,4477,1,"RURAL",""
3636,4478,1,"URBAN",""
3637,4479,1,"13.1.1",""
3638,4480,1,"VC_DSR_AFFCT",""
3639,4481,1,"VC_DSR_DAFF",""
3640,4483,1,"VC_DSR_IJILN",""
3641,4485,1,"VC_DSR_MISS",""
3642,4487,1,"VC_DSR_MMHN",""
3643,4489,1,"VC_DSR_MORT",""
3644,4491,1,"VC_DSR_MTMP",""
3645,4493,1,"VC_DSR_PDAN",""
3646,4495,1,"VC_DSR_PDLN",""
3647,4497,1,"VC_DSR_PDYN",""
3648,4499,1,"13.1.2",""
3649,4500,1,"SG_DSR_LGRGSR",""
3650,4501,1,"17.1.1",""
3651,4502,1,"GR_G14_GDP",""
3652,4503,1,"GR_G14_XDC",""
3653,4505,1,"17.1.2",""
3654,4506,1,"GC_GOB_TAXD",""
3655,4507,1,"6.1.1",""
3656,4508,1,"SH_H2O_SAFE",""
3657,4509,1,"RURAL",""
3658,4510,1,"URBAN",""
3659,4511,1,"6.2.1",""
3660,4512,1,"SH_SAN_DEFECT",""
3661,4513,1,"RURAL",""
3662,4514,1,"URBAN",""
3663,4515,1,"SH_SAN_HNDWSH",""
3664,4517,1,"RURAL",""
3665,4518,1,"URBAN",""
3666,4519,1,"SH_SAN_SAFE",""
3667,4521,1,"RURAL",""
3668,4522,1,"URBAN",""
3669,4523,1,"6.4.1",""
3670,4524,1,"ER_H2O_WUEYST",""
3671,4525,1,"INDUSTRIES",""
3672,4526,1,"ISIC4_A01_A0210_A0322",""
3673,4527,1,"ISIC4_GTT",""
3674,4528,1,"2005",""
3675,4529,1,"1.1.1",""
3676,4530,1,"SI_POV_DAY1",""
3677,4531,1,"ChildALLAREABOTHSEX",""
3678,4532,1,"ElderlyALLAREABOTHSEX",""
3679,4533,1,"ALLAREABOTHSEX",""
3680,4534,1,"ALLAREAFEMALE",""
3681,4535,1,"ALLAREAMALE",""
3682,4536,1,"RURALBOTHSEX",""
3683,4537,1,"URBANBOTHSEX",""
3684,4538,1,"SI_POV_EMP1",""
3685,4540,1,"AdultFEMALE",""
3686,4541,1,"AdultMALE",""
3687,4542,1,"Young AdultBOTHSEX",""
3688,4543,1,"Young AdultFEMALE",""
3689,4544,1,"Young AdultMALE",""
3690,4545,1,"1.4.1",""
3691,4546,1,"SP_ACS_BSRVH2O",""
3692,4547,1,"RURAL",""
3693,4548,1,"URBAN",""
3694,4549,1,"SP_ACS_BSRVSAN",""
3695,4551,1,"RURAL",""
3696,4552,1,"URBAN",""
3697,4553,1,"13.1.1",""
3698,4554,1,"VC_DSR_AFFCT",""
3699,4555,1,"VC_DSR_DAFF",""
3700,4557,1,"VC_DSR_IJILN",""
3701,4559,1,"VC_DSR_MISS",""
3702,4561,1,"VC_DSR_MMHN",""
3703,4563,1,"VC_DSR_MORT",""
3704,4565,1,"VC_DSR_MTMP",""
3705,4567,1,"VC_DSR_PDAN",""
3706,4569,1,"VC_DSR_PDLN",""
3707,4571,1,"VC_DSR_PDYN",""
3708,4573,1,"13.1.2",""
3709,4574,1,"SG_DSR_LGRGSR",""
3710,4575,1,"17.1.1",""
3711,4576,1,"GR_G14_GDP",""
3712,4577,1,"GR_G14_XDC",""
3713,4579,1,"17.1.2",""
3714,4580,1,"GC_GOB_TAXD",""
3715,4581,1,"6.1.1",""
3716,4582,1,"SH_H2O_SAFE",""
3717,4583,1,"RURAL",""
3718,4584,1,"URBAN",""
3719,4585,1,"6.2.1",""
3720,4586,1,"SH_SAN_DEFECT",""
3721,4587,1,"RURAL",""
3722,4588,1,"URBAN",""
3723,4589,1,"SH_SAN_HNDWSH",""
3724,4591,1,"RURAL",""
3725,4592,1,"URBAN",""
3726,4593,1,"SH_SAN_SAFE",""
3727,4595,1,"RURAL",""
3728,4596,1,"URBAN",""
3729,4597,1,"6.4.1",""
3730,4598,1,"ER_H2O_WUEYST",""
3731,4599,1,"INDUSTRIES",""
3732,4600,1,"ISIC4_A01_A0210_A0322",""
3733,4601,1,"ISIC4_GTT",""
3734,4602,1,"2010",""
3735,4603,1,"1.1.1",""
3736,4604,1,"SI_POV_DAY1",""
3737,4605,1,"ChildALLAREABOTHSEX",""
3738,4606,1,"ElderlyALLAREABOTHSEX",""
3739,4607,1,"ALLAREABOTHSEX",""
3740,4608,1,"ALLAREAFEMALE",""
3741,4609,1,"ALLAREAMALE",""
3742,4610,1,"RURALBOTHSEX",""
3743,4611,1,"URBANBOTHSEX",""
3744,4612,1,"SI_POV_EMP1",""
3745,4614,1,"AdultFEMALE",""
3746,4615,1,"AdultMALE",""
3747,4616,1,"Young AdultBOTHSEX",""
3748,4617,1,"Young AdultFEMALE",""
3749,4618,1,"Young AdultMALE",""
3750,4619,1,"1.4.1",""
3751,4620,1,"SP_ACS_BSRVH2O",""
3752,4621,1,"RURAL",""
3753,4622,1,"URBAN",""
3754,4623,1,"SP_ACS_BSRVSAN",""
3755,4625,1,"RURAL",""
3756,4626,1,"URBAN",""
3757,4627,1,"13.1.1",""
3758,4628,1,"VC_DSR_AFFCT",""
3759,4629,1,"VC_DSR_DAFF",""
3760,4631,1,"VC_DSR_IJILN",""
3761,4633,1,"VC_DSR_MISS",""
3762,4635,1,"VC_DSR_MMHN",""
3763,4637,1,"VC_DSR_MORT",""
3764,4639,1,"VC_DSR_MTMP",""
3765,4641,1,"VC_DSR_PDAN",""
3766,4643,1,"VC_DSR_PDLN",""
3767,4645,1,"VC_DSR_PDYN",""
3768,4647,1,"13.1.2",""
3769,4648,1,"SG_DSR_LGRGSR",""
3770,4649,1,"17.1.1",""
3771,4650,1,"GR_G14_GDP",""
3772,4651,1,"GR_G14_XDC",""
3773,4653,1,"17.1.2",""
3774,4654,1,"GC_GOB_TAXD",""
3775,4655,1,"6.1.1",""
3776,4656,1,"SH_H2O_SAFE",""
3777,4657,1,"RURAL",""
3778,4658,1,"URBAN",""
3779,4659,1,"6.2.1",""
3780,4660,1,"SH_SAN_DEFECT",""
3781,4661,1,"RURAL",""
3782,4662,1,"URBAN",""
3783,4663,1,"SH_SAN_HNDWSH",""
3784,4665,1,"RURAL",""
3785,4666,1,"URBAN",""
3786,4667,1,"SH_SAN_SAFE",""
3787,4669,1,"RURAL",""
3788,4670,1,"URBAN",""
3789,4671,1,"6.4.1",""
3790,4672,1,"ER_H2O_WUEYST",""
3791,4673,1,"INDUSTRIES",""
3792,4674,1,"ISIC4_A01_A0210_A0322",""
3793,4675,1,"ISIC4_GTT",""
3794,4676,1,"2015",""
3795,4677,1,"1.1.1",""
3796,4678,1,"SI_POV_DAY1",""
3797,4679,1,"ChildALLAREABOTHSEX",""
3798,4680,1,"ElderlyALLAREABOTHSEX",""
3799,4681,1,"ALLAREABOTHSEX",""
3800,4682,1,"ALLAREAFEMALE",""
3801,4683,1,"ALLAREAMALE",""
3802,4684,1,"RURALBOTHSEX",""
3803,4685,1,"URBANBOTHSEX",""
3804,4686,1,"SI_POV_EMP1",""
3805,4688,1,"AdultFEMALE",""
3806,4689,1,"AdultMALE",""
3807,4690,1,"Young AdultBOTHSEX",""
3808,4691,1,"Young AdultFEMALE",""
3809,4692,1,"Young AdultMALE",""
3810,4693,1,"1.4.1",""
3811,4694,1,"SP_ACS_BSRVH2O",""
3812,4695,1,"RURAL",""
3813,4696,1,"URBAN",""
3814,4697,1,"SP_ACS_BSRVSAN",""
3815,4699,1,"RURAL",""
3816,4700,1,"URBAN",""
3817,4701,1,"13.1.1",""
3818,4702,1,"VC_DSR_AFFCT",""
3819,4703,1,"VC_DSR_DAFF",""
3820,4705,1,"VC_DSR_IJILN",""
3821,4707,1,"VC_DSR_MISS",""
3822,4709,1,"VC_DSR_MMHN",""
3823,4711,1,"VC_DSR_MORT",""
3824,4713,1,"VC_DSR_MTMP",""
3825,4715,1,"VC_DSR_PDAN",""
3826,4717,1,"VC_DSR_PDLN",""
3827,4719,1,"VC_DSR_PDYN",""
3828,4721,1,"13.1.2",""
3829,4722,1,"SG_DSR_LGRGSR",""
3830,4723,1,"17.1.1",""
3831,4724,1,"GR_G14_GDP",""
3832,4725,1,"GR_G14_XDC",""
3833,4727,1,"17.1.2",""
3834,4728,1,"GC_GOB_TAXD",""
3835,4729,1,"6.1.1",""
3836,4730,1,"SH_H2O_SAFE",""
3837,4731,1,"RURAL",""
3838,4732,1,"URBAN",""
3839,4733,1,"6.2.1",""
3840,4734,1,"SH_SAN_DEFECT",""
3841,4735,1,"RURAL",""
3842,4736,1,"URBAN",""
3843,4737,1,"SH_SAN_HNDWSH",""
3844,4739,1,"RURAL",""
3845,4740,1,"URBAN",""
3846,4741,1,"SH_SAN_SAFE",""
3847,4743,1,"RURAL",""
3848,4744,1,"URBAN",""
3849,4745,1,"6.4.1",""
3850,4746,1,"ER_H2O_WUEYST",""
3851,4747,1,"INDUSTRIES",""
3852,4748,1,"ISIC4_A01_A0210_A0322",""
3853,4749,1,"ISIC4_GTT",""
3854,4750,1,"2020",""
3855,4751,1,"1.1.1",""
3856,4752,1,"SI_POV_DAY1",""
3857,4753,1,"ChildALLAREABOTHSEX",""
3858,4754,1,"ElderlyALLAREABOTHSEX",""
3859,4755,1,"ALLAREABOTHSEX",""
3860,4756,1,"ALLAREAFEMALE",""
3861,4757,1,"ALLAREAMALE",""
3862,4758,1,"RURALBOTHSEX",""
3863,4759,1,"URBANBOTHSEX",""
3864,4760,1,"SI_POV_EMP1",""
3865,4762,1,"AdultFEMALE",""
3866,4763,1,"AdultMALE",""
3867,4764,1,"Young AdultBOTHSEX",""
3868,4765,1,"Young AdultFEMALE",""
3869,4766,1,"Young AdultMALE",""
3870,4767,1,"1.4.1",""
3871,4768,1,"SP_ACS_BSRVH2O",""
3872,4769,1,"RURAL",""
3873,4770,1,"URBAN",""
3874,4771,1,"SP_ACS_BSRVSAN",""
3875,4773,1,"RURAL",""
3876,4774,1,"URBAN",""
3877,4775,1,"13.1.1",""
3878,4776,1,"VC_DSR_AFFCT",""
3879,4777,1,"VC_DSR_DAFF",""
3880,4779,1,"VC_DSR_IJILN",""
3881,4781,1,"VC_DSR_MISS",""
3882,4783,1,"VC_DSR_MMHN",""
3883,4785,1,"VC_DSR_MORT",""
3884,4787,1,"VC_DSR_MTMP",""
3885,4789,1,"VC_DSR_PDAN",""
3886,4791,1,"VC_DSR_PDLN",""
3887,4793,1,"VC_DSR_PDYN",""
3888,4795,1,"13.1.2",""
3889,4796,1,"SG_DSR_LGRGSR",""
3890,4797,1,"17.1.1",""
3891,4798,1,"GR_G14_GDP",""
3892,4799,1,"GR_G14_XDC",""
3893,4801,1,"17.1.2",""
3894,4802,1,"GC_GOB_TAXD",""
3895,4803,1,"6.1.1",""
3896,4804,1,"SH_H2O_SAFE",""
3897,4805,1,"RURAL",""
3898,4806,1,"URBAN",""
3899,4807,1,"6.2.1",""
3900,4808,1,"SH_SAN_DEFECT",""
3901,4809,1,"RURAL",""
3902,4810,1,"URBAN",""
3903,4811,1,"SH_SAN_HNDWSH",""
3904,4813,1,"RURAL",""
3905,4814,1,"URBAN",""
3906,4815,1,"SH_SAN_SAFE",""
3907,4817,1,"RURAL",""
3908,4818,1,"URBAN",""
3909,4819,1,"6.4.1",""
3910,4820,1,"ER_H2O_WUEYST",""
3911,4821,1,"INDUSTRIES",""
3912,4822,1,"ISIC4_A01_A0210_A0322",""
3913,4823,1,"ISIC4_GTT",""
3914,4824,1,"Bangladesh",""
3915,4825,1,"2000",""
3916,4826,1,"1.1.1",""
3917,4827,1,"SI_POV_DAY1",""
3918,4828,1,"ChildALLAREABOTHSEX",""
3919,4829,1,"ElderlyALLAREABOTHSEX",""
3920,4830,1,"ALLAREABOTHSEX",""
3921,4831,1,"ALLAREAFEMALE",""
3922,4832,1,"ALLAREAMALE",""
3923,4833,1,"RURALBOTHSEX",""
3924,4834,1,"URBANBOTHSEX",""
3925,4835,1,"SI_POV_EMP1",""
3926,4837,1,"AdultFEMALE",""
3927,4838,1,"AdultMALE",""
3928,4839,1,"Young AdultBOTHSEX",""
3929,4840,1,"Young AdultFEMALE",""
3930,4841,1,"Young AdultMALE",""
3931,4842,1,"1.4.1",""
3932,4843,1,"SP_ACS_BSRVH2O",""
3933,4844,1,"RURAL",""
3934,4845,1,"URBAN",""
3935,4846,1,"SP_ACS_BSRVSAN",""
3936,4848,1,"RURAL",""
3937,4849,1,"URBAN",""
3938,4850,1,"13.1.1",""
3939,4851,1,"VC_DSR_AFFCT",""
3940,4852,1,"VC_DSR_DAFF",""
3941,4854,1,"VC_DSR_IJILN",""
3942,4856,1,"VC_DSR_MISS",""
3943,4858,1,"VC_DSR_MMHN",""
3944,4860,1,"VC_DSR_MORT",""
3945,4862,1,"VC_DSR_MTMP",""
3946,4864,1,"VC_DSR_PDAN",""
3947,4866,1,"VC_DSR_PDLN",""
3948,4868,1,"VC_DSR_PDYN",""
3949,4870,1,"13.1.2",""
3950,4871,1,"SG_DSR_LGRGSR",""
3951,4872,1,"17.1.1",""
3952,4873,1,"GR_G14_GDP",""
3953,4874,1,"GR_G14_XDC",""
3954,4876,1,"17.1.2",""
3955,4877,1,"GC_GOB_TAXD",""
3956,4878,1,"6.1.1",""
3957,4879,1,"SH_H2O_SAFE",""
3958,4880,1,"RURAL",""
3959,4881,1,"URBAN",""
3960,4882,1,"6.2.1",""
3961,4883,1,"SH_SAN_DEFECT",""
3962,4884,1,"RURAL",""
3963,4885,1,"URBAN",""
3964,4886,1,"SH_SAN_HNDWSH",""
3965,4888,1,"RURAL",""
3966,4889,1,"URBAN",""
3967,4890,1,"SH_SAN_SAFE",""
3968,4892,1,"RURAL",""
3969,4893,1,"URBAN",""
3970,4894,1,"6.4.1",""
3971,4895,1,"ER_H2O_WUEYST",""
3972,4896,1,"INDUSTRIES",""
3973,4897,1,"ISIC4_A01_A0210_A0322",""
3974,4898,1,"ISIC4_GTT",""
3975,4899,1,"2005",""
3976,4900,1,"1.1.1",""
3977,4901,1,"SI_POV_DAY1",""
3978,4902,1,"ChildALLAREABOTHSEX",""
3979,4903,1,"ElderlyALLAREABOTHSEX",""
3980,4904,1,"ALLAREABOTHSEX",""
3981,4905,1,"ALLAREAFEMALE",""
3982,4906,1,"ALLAREAMALE",""
3983,4907,1,"RURALBOTHSEX",""
3984,4908,1,"URBANBOTHSEX",""
3985,4909,1,"SI_POV_EMP1",""
3986,4911,1,"AdultFEMALE",""
3987,4912,1,"AdultMALE",""
3988,4913,1,"Young AdultBOTHSEX",""
3989,4914,1,"Young AdultFEMALE",""
3990,4915,1,"Young AdultMALE",""
3991,4916,1,"1.4.1",""
3992,4917,1,"SP_ACS_BSRVH2O",""
3993,4918,1,"RURAL",""
3994,4919,1,"URBAN",""
3995,4920,1,"SP_ACS_BSRVSAN",""
3996,4922,1,"RURAL",""
3997,4923,1,"URBAN",""
3998,4924,1,"13.1.1",""
3999,4925,1,"VC_DSR_AFFCT",""
4000,4926,1,"VC_DSR_DAFF",""
4001,4928,1,"VC_DSR_IJILN",""
4002,4930,1,"VC_DSR_MISS",""
4003,4932,1,"VC_DSR_MMHN",""
4004,4934,1,"VC_DSR_MORT",""
4005,4936,1,"VC_DSR_MTMP",""
4006,4938,1,"VC_DSR_PDAN",""
4007,4940,1,"VC_DSR_PDLN",""
4008,4942,1,"VC_DSR_PDYN",""
4009,4944,1,"13.1.2",""
4010,4945,1,"SG_DSR_LGRGSR",""
4011,4946,1,"17.1.1",""
4012,4947,1,"GR_G14_GDP",""
4013,4948,1,"GR_G14_XDC",""
4014,4950,1,"17.1.2",""
4015,4951,1,"GC_GOB_TAXD",""
4016,4952,1,"6.1.1",""
4017,4953,1,"SH_H2O_SAFE",""
4018,4954,1,"RURAL",""
4019,4955,1,"URBAN",""
4020,4956,1,"6.2.1",""
4021,4957,1,"SH_SAN_DEFECT",""
4022,4958,1,"RURAL",""
4023,4959,1,"URBAN",""
4024,4960,1,"SH_SAN_HNDWSH",""
4025,4962,1,"RURAL",""
4026,4963,1,"URBAN",""
4027,4964,1,"SH_SAN_SAFE",""
4028,4966,1,"RURAL",""
4029,4967,1,"URBAN",""
4030,4968,1,"6.4.1",""
4031,4969,1,"ER_H2O_WUEYST",""
4032,4970,1,"INDUSTRIES",""
4033,4971,1,"ISIC4_A01_A0210_A0322",""
4034,4972,1,"ISIC4_GTT",""
4035,4973,1,"2010",""
4036,4974,1,"1.1.1",""
4037,4975,1,"SI_POV_DAY1",""
4038,4976,1,"ChildALLAREABOTHSEX",""
4039,4977,1,"ElderlyALLAREABOTHSEX",""
4040,4978,1,"ALLAREABOTHSEX",""
4041,4979,1,"ALLAREAFEMALE",""
4042,4980,1,"ALLAREAMALE",""
4043,4981,1,"RURALBOTHSEX",""
4044,4982,1,"URBANBOTHSEX",""
4045,4983,1,"SI_POV_EMP1",""
4046,4985,1,"AdultFEMALE",""
4047,4986,1,"AdultMALE",""
4048,4987,1,"Young AdultBOTHSEX",""
4049,4988,1,"Young AdultFEMALE",""
4050,4989,1,"Young AdultMALE",""
4051,4990,1,"1.4.1",""
4052,4991,1,"SP_ACS_BSRVH2O",""
4053,4992,1,"RURAL",""
4054,4993,1,"URBAN",""
4055,4994,1,"SP_ACS_BSRVSAN",""
4056,4996,1,"RURAL",""
4057,4997,1,"URBAN",""
4058,4998,1,"13.1.1",""
4059,4999,1,"VC_DSR_AFFCT",""
4060,5000,1,"VC_DSR_DAFF",""
4061,5002,1,"VC_DSR_IJILN",""
4062,5004,1,"VC_DSR_MISS",""
4063,5006,1,"VC_DSR_MMHN",""
4064,5008,1,"VC_DSR_MORT",""
4065,5010,1,"VC_DSR_MTMP",""
4066,5012,1,"VC_DSR_PDAN",""
4067,5014,1,"VC_DSR_PDLN",""
4068,5016,1,"VC_DSR_PDYN",""
4069,5018,1,"13.1.2",""
4070,5019,1,"SG_DSR_LGRGSR",""
4071,5020,1,"17.1.1",""
4072,5021,1,"GR_G14_GDP",""
4073,5022,1,"GR_G14_XDC",""
4074,5024,1,"17.1.2",""
4075,5025,1,"GC_GOB_TAXD",""
4076,5026,1,"6.1.1",""
4077,5027,1,"SH_H2O_SAFE",""
4078,5028,1,"RURAL",""
4079,5029,1,"URBAN",""
4080,5030,1,"6.2.1",""
4081,5031,1,"SH_SAN_DEFECT",""
4082,5032,1,"RURAL",""
4083,5033,1,"URBAN",""
4084,5034,1,"SH_SAN_HNDWSH",""
4085,5036,1,"RURAL",""
4086,5037,1,"URBAN",""
4087,5038,1,"SH_SAN_SAFE",""
4088,5040,1,"RURAL",""
4089,5041,1,"URBAN",""
4090,5042,1,"6.4.1",""
4091,5043,1,"ER_H2O_WUEYST",""
4092,5044,1,"INDUSTRIES",""
4093,5045,1,"ISIC4_A01_A0210_A0322",""
4094,5046,1,"ISIC4_GTT",""
4095,5047,1,"2015",""
4096,5048,1,"1.1.1",""
4097,5049,1,"SI_POV_DAY1",""
